comet,ter,semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score
0.805651486,1,0.923526764,1,0,4.303508855,0.914006114,"{'rouge-1': {'r': 0.4, 'p': 0.47619047619047616, 'f': 0.4347826037334594}, 'rouge-2': {'r': 0.16, 'p': 0.17391304347826086, 'f': 0.16666666167534736}, 'rouge-l': {'r': 0.36, 'p': 0.42857142857142855, 'f': 0.3913043428638942}}",0.52790712,0.277777778,0.434782609,0.731046438
0.991622269,0.571428571,0.296062231,1,1,3.452819531,0.004572069,"{'rouge-1': {'r': 0.17647058823529413, 'p': 0.2727272727272727, 'f': 0.2142857095153062}, 'rouge-2': {'r': 0.05263157894736842, 'p': 0.07692307692307693, 'f': 0.06249999517578163}, 'rouge-l': {'r': 0.17647058823529413, 'p': 0.2727272727272727, 'f': 0.2142857095153062}}",0.237113722,0.115384615,0.206896552,0.458034933
0.990880191,0.2,0.104646198,1,1,3.321928095,0.454964995,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.4, 'f': 0.36363635867768596}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.1111111111111111, 'f': 0.09999999505000023}, 'rouge-l': {'r': 0.25, 'p': 0.3, 'f': 0.27272726776859507}}",0.490992679,0.222222222,0.363636364,0.768637538
-0.167298555,1,0.686651587,0,1,4.087462841,0.778998971,"{'rouge-1': {'r': 0.4117647058823529, 'p': 0.4117647058823529, 'f': 0.41176470088235295}, 'rouge-2': {'r': 0.29411764705882354, 'p': 0.3125, 'f': 0.30303029803489445}, 'rouge-l': {'r': 0.4117647058823529, 'p': 0.4117647058823529, 'f': 0.41176470088235295}}",0.612321775,0.259259259,0.411764706,0.733980417
0.76570636,0.166666667,0.608812869,0,1,3.577819531,0.699222922,"{'rouge-1': {'r': 0.2, 'p': 0.23076923076923078, 'f': 0.21428570931122462}, 'rouge-2': {'r': 0.07142857142857142, 'p': 0.06666666666666667, 'f': 0.06896551224732497}, 'rouge-l': {'r': 0.2, 'p': 0.23076923076923078, 'f': 0.21428570931122462}}",0.373400727,0.12,0.214285714,0.596710503
-0.131659344,0.428571429,0.15499045,0,1,4.121928095,0.880250454,"{'rouge-1': {'r': 0.7058823529411765, 'p': 0.6666666666666666, 'f': 0.6857142807183674}, 'rouge-2': {'r': 0.5555555555555556, 'p': 0.5263157894736842, 'f': 0.5405405355441928}, 'rouge-l': {'r': 0.7058823529411765, 'p': 0.6666666666666666, 'f': 0.6857142807183674}}",0.676079335,0.52173913,0.685714286,0.880410969
0.967435539,0.5,0.164628625,0,1,3.616874606,0.720048845,"{'rouge-1': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}, 'rouge-2': {'r': 0.045454545454545456, 'p': 0.0625, 'f': 0.05263157407202262}, 'rouge-l': {'r': 0.15, 'p': 0.21428571428571427, 'f': 0.17647058339100358}}",0.407140458,0.133333333,0.235294118,0.659669101
-0.123907216,1,0.108565032,0,0,3.875,0.651388824,"{'rouge-1': {'r': 0.5882352941176471, 'p': 0.6666666666666666, 'f': 0.6249999950195313}, 'rouge-2': {'r': 0.375, 'p': 0.4, 'f': 0.3870967691987514}, 'rouge-l': {'r': 0.5882352941176471, 'p': 0.6666666666666666, 'f': 0.6249999950195313}}",0.625896202,0.454545455,0.625,0.84742254
1.127530813,0,0.876891255,0,0,4.169925001,0.869561791,"{'rouge-1': {'r': 0.55, 'p': 0.6111111111111112, 'f': 0.5789473634349032}, 'rouge-2': {'r': 0.21052631578947367, 'p': 0.23529411764705882, 'f': 0.22222221723765442}, 'rouge-l': {'r': 0.5, 'p': 0.5555555555555556, 'f': 0.5263157844875347}}",0.694830819,0.357142857,0.526315789,0.827024341
0.63255316,0.769230769,0.710422873,1,1,3.875,0.995214224,"{'rouge-1': {'r': 0.9375, 'p': 1.0, 'f': 0.967741930489074}, 'rouge-2': {'r': 0.875, 'p': 0.9333333333333333, 'f': 0.9032258014568159}, 'rouge-l': {'r': 0.9375, 'p': 1.0, 'f': 0.967741930489074}}",0.931898931,0.9375,0.967741935,0.987940967
0.958442748,0.111111111,0.168077543,0,1,4.282484261,0.825834513,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.5454545454545454, 'f': 0.5454545404545454}, 'rouge-2': {'r': 0.2916666666666667, 'p': 0.2692307692307692, 'f': 0.27999999500800005}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}",0.572300825,0.375,0.545454545,0.785576165
0.670497894,0.166666667,0.8956514,1,1,4.862575938,0.726239622,"{'rouge-1': {'r': 0.6923076923076923, 'p': 0.6, 'f': 0.6428571378826532}, 'rouge-2': {'r': 0.5555555555555556, 'p': 0.4838709677419355, 'f': 0.5172413743341262}, 'rouge-l': {'r': 0.6923076923076923, 'p': 0.6, 'f': 0.6428571378826532}}",0.752704742,0.5,0.666666667,0.822230697
0.956445992,0.25,0.810030878,0,1,4.277613437,0.973092794,"{'rouge-1': {'r': 0.7777777777777778, 'p': 0.7, 'f': 0.7368421002770082}, 'rouge-2': {'r': 0.35294117647058826, 'p': 0.2857142857142857, 'f': 0.3157894687396123}, 'rouge-l': {'r': 0.7777777777777778, 'p': 0.7, 'f': 0.7368421002770082}}",0.745489842,0.461538462,0.631578947,0.866515398
0.681002617,0.5,0.922649324,1,1,4.05881389,0.949949026,"{'rouge-1': {'r': 0.7058823529411765, 'p': 0.75, 'f': 0.7272727222773187}, 'rouge-2': {'r': 0.35294117647058826, 'p': 0.35294117647058826, 'f': 0.35294117147058834}, 'rouge-l': {'r': 0.7058823529411765, 'p': 0.75, 'f': 0.7272727222773187}}",0.740228681,0.590909091,0.742857143,0.912068546
0.908736765,0.125,0.120908841,0,0,4.32385619,0.654159784,"{'rouge-1': {'r': 0.3181818181818182, 'p': 0.3333333333333333, 'f': 0.3255813903515414}, 'rouge-2': {'r': 0.04, 'p': 0.041666666666666664, 'f': 0.04081632153269532}, 'rouge-l': {'r': 0.22727272727272727, 'p': 0.23809523809523808, 'f': 0.232558134537588}}",0.33284574,0.194444444,0.325581395,0.581549585
1.142754316,0,0.396315843,0,0,3.947702779,0.496828586,"{'rouge-1': {'r': 0.3888888888888889, 'p': 0.4375, 'f': 0.41176470089965406}, 'rouge-2': {'r': 0.058823529411764705, 'p': 0.058823529411764705, 'f': 0.05882352441176514}, 'rouge-l': {'r': 0.3888888888888889, 'p': 0.4375, 'f': 0.41176470089965406}}",0.456400171,0.259259259,0.411764706,0.623986781
0.724215567,0.818181818,0.186072737,0,1,3.546593564,0.219100446,"{'rouge-1': {'r': 0.3076923076923077, 'p': 0.3333333333333333, 'f': 0.3199999950080001}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.08333333333333333, 'f': 0.08333332833333364}, 'rouge-l': {'r': 0.3076923076923077, 'p': 0.3333333333333333, 'f': 0.3199999950080001}}",0.515507063,0.19047619,0.32,0.602293313
0.882487655,0.5,0.687582254,1,1,4.734521665,0.702244997,"{'rouge-1': {'r': 0.6071428571428571, 'p': 0.6071428571428571, 'f': 0.6071428521428572}, 'rouge-2': {'r': 0.27586206896551724, 'p': 0.25806451612903225, 'f': 0.2666666616722223}, 'rouge-l': {'r': 0.5357142857142857, 'p': 0.5357142857142857, 'f': 0.5357142807142857}}",0.622344819,0.435897436,0.607142857,0.782780409
1.05172646,0.75,0.454879612,1,1,3.98418372,0.983102322,"{'rouge-1': {'r': 0.7368421052631579, 'p': 0.8235294117647058, 'f': 0.7777777727932099}, 'rouge-2': {'r': 0.5, 'p': 0.5263157894736842, 'f': 0.5128205078238003}, 'rouge-l': {'r': 0.7368421052631579, 'p': 0.8235294117647058, 'f': 0.7777777727932099}}",0.816466661,0.636363636,0.777777778,0.856009066
0.328975439,0.5,0.165654853,0,1,3.773557262,0.903254509,"{'rouge-1': {'r': 0.75, 'p': 0.6428571428571429, 'f': 0.6923076873372783}, 'rouge-2': {'r': 0.38461538461538464, 'p': 0.35714285714285715, 'f': 0.3703703653772291}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.5714285714285714, 'f': 0.6153846104142012}}",0.723378643,0.444444444,0.615384615,0.755049646
-0.032298967,0.8,0.112982094,0,0,3.836591668,0.490672052,"{'rouge-1': {'r': 0.21428571428571427, 'p': 0.2, 'f': 0.20689654673008337}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.13333333333333333, 'f': 0.1379310294887041}}",0.246688336,0.115384615,0.206896552,0.499772072
0.856782675,0.625,0.129005373,1,0,3.882045108,0.465798467,"{'rouge-1': {'r': 0.1875, 'p': 0.1875, 'f': 0.18749999500000014}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1875, 'p': 0.1875, 'f': 0.18749999500000014}}",0.27028806,0.103448276,0.1875,0.50913322
0.452271014,0.2,0.559773266,0,1,4.001822826,0.839218199,"{'rouge-1': {'r': 0.7058823529411765, 'p': 0.7058823529411765, 'f': 0.7058823479411767}, 'rouge-2': {'r': 0.55, 'p': 0.55, 'f': 0.5499999950000001}, 'rouge-l': {'r': 0.7058823529411765, 'p': 0.7058823529411765, 'f': 0.7058823479411767}}",0.727442758,0.545454545,0.705882353,0.862946808
-0.264438361,1.333333333,0.765811861,1,1,4.142664356,0.863659978,"{'rouge-1': {'r': 0.5882352941176471, 'p': 0.5555555555555556, 'f': 0.5714285664326532}, 'rouge-2': {'r': 0.4444444444444444, 'p': 0.4444444444444444, 'f': 0.44444443944444445}, 'rouge-l': {'r': 0.5882352941176471, 'p': 0.5555555555555556, 'f': 0.5714285664326532}}",0.600109913,0.4,0.571428571,0.827236533
0.573911488,0.125,-0.049438383,0,1,3.614369446,0.114739999,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.14285714285714285, 'f': 0.14285713785714302}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.14285714285714285, 'f': 0.14285713785714302}}",0.252100255,0.076923077,0.142857143,0.522402048
1.082461119,0,0.31355074,1,1,4.05881389,0.809182286,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.5882352941176471, 'f': 0.6249999950195313}, 'rouge-2': {'r': 0.42857142857142855, 'p': 0.35294117647058826, 'f': 0.3870967692403746}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.5882352941176471, 'f': 0.6249999950195313}}",0.658523656,0.454545455,0.625,0.831618547
0.302272052,1,0.75775373,0,1,4.152391278,0.569669187,"{'rouge-1': {'r': 0.3888888888888889, 'p': 0.3888888888888889, 'f': 0.3888888838888889}, 'rouge-2': {'r': 0.11764705882352941, 'p': 0.09523809523809523, 'f': 0.10526315295013873}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.2222222222222222, 'f': 0.22222221722222232}}",0.506548727,0.233333333,0.378378378,0.646027207
0.047126666,0.833333333,0.966347098,0,0,4.297079328,0.98649013,"{'rouge-1': {'r': 0.7894736842105263, 'p': 0.75, 'f': 0.7692307642340566}, 'rouge-2': {'r': 0.6842105263157895, 'p': 0.65, 'f': 0.6666666616699541}, 'rouge-l': {'r': 0.7894736842105263, 'p': 0.75, 'f': 0.7692307642340566}}",0.892273752,0.652173913,0.789473684,0.942475557
0.332247615,0.2,0.948540211,0,0,4.221928095,0.974349082,"{'rouge-1': {'r': 0.8888888888888888, 'p': 0.8, 'f': 0.8421052581717452}, 'rouge-2': {'r': 0.5882352941176471, 'p': 0.5, 'f': 0.5405405355734113}, 'rouge-l': {'r': 0.8333333333333334, 'p': 0.75, 'f': 0.7894736792243767}}",0.845480415,0.714285714,0.833333333,0.886855781
1.099562764,0,0.919245541,1,1,4.221928095,0.889086485,"{'rouge-1': {'r': 0.8, 'p': 0.8421052631578947, 'f': 0.8205128155161079}, 'rouge-2': {'r': 0.75, 'p': 0.7894736842105263, 'f': 0.7692307642340566}, 'rouge-l': {'r': 0.8, 'p': 0.8421052631578947, 'f': 0.8205128155161079}}",0.808273724,0.695652174,0.820512821,0.938253284
1.237004638,0,0.887079418,1,1,4,0.396351874,"{'rouge-1': {'r': 0.25, 'p': 0.1875, 'f': 0.2142857093877552}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.125, 'f': 0.14285713795918387}}",0.358075371,0.12,0.214285714,0.662800968
1.142864466,0,0.869238138,1,1,4.584962501,0.74830997,"{'rouge-1': {'r': 0.5769230769230769, 'p': 0.625, 'f': 0.599999995008}, 'rouge-2': {'r': 0.2, 'p': 0.21739130434782608, 'f': 0.20833332834201398}, 'rouge-l': {'r': 0.5384615384615384, 'p': 0.5833333333333334, 'f': 0.559999995008}}",0.714038334,0.428571429,0.6,0.796441615
0.723537505,0.2,0.818952024,1,1,4.623516641,0.926447034,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.72, 'f': 0.6923076873150887}, 'rouge-2': {'r': 0.34615384615384615, 'p': 0.36, 'f': 0.35294117147251064}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.6, 'f': 0.5769230719304734}}",0.699101846,0.529411765,0.692307692,0.872852087
0.069756001,0.6,0.72925669,0,0,4.651084443,0.875568986,"{'rouge-1': {'r': 0.5, 'p': 0.46153846153846156, 'f': 0.47999999500800006}, 'rouge-2': {'r': 0.21739130434782608, 'p': 0.18518518518518517, 'f': 0.1999999950320001}, 'rouge-l': {'r': 0.4583333333333333, 'p': 0.4230769230769231, 'f': 0.43999999500799997}}",0.603239069,0.315789474,0.48,0.809497595
0.234676361,1,0.232683718,0,1,4.418157288,0.336175263,"{'rouge-1': {'r': 0.35, 'p': 0.30434782608695654, 'f': 0.32558139037317474}, 'rouge-2': {'r': 0.14285714285714285, 'p': 0.11538461538461539, 'f': 0.127659569524672}, 'rouge-l': {'r': 0.35, 'p': 0.30434782608695654, 'f': 0.32558139037317474}}",0.334429549,0.194444444,0.325581395,0.663870394
0.563414872,0.5,0.103045069,0,1,3.646439345,0.387199938,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.14285714285714285, 'f': 0.14285713785714302}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.14285714285714285, 'f': 0.14285713785714302}}",0.268334042,0.076923077,0.142857143,0.59891963
1.229637384,0,0.817609072,0,0,4.440636353,0.810527503,"{'rouge-1': {'r': 0.2631578947368421, 'p': 0.43478260869565216, 'f': 0.3278688477613545}, 'rouge-2': {'r': 0.15384615384615385, 'p': 0.24, 'f': 0.18749999523925795}, 'rouge-l': {'r': 0.21052631578947367, 'p': 0.34782608695652173, 'f': 0.26229507726955126}}",0.374786652,0.196078431,0.327868852,0.722085416
0.290061891,0.285714286,0.619505823,0,0,3.321928095,0.665752769,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.6, 'f': 0.4285714239795918}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.4, 'f': 0.285714281122449}}",0.218272904,0.217391304,0.357142857,0.649233103
0.178312033,0.714285714,0.036130235,0,1,3.700439718,0.861319482,"{'rouge-1': {'r': 0.4, 'p': 0.46153846153846156, 'f': 0.4285714235969388}, 'rouge-2': {'r': 0.14285714285714285, 'p': 0.16666666666666666, 'f': 0.1538461488757398}, 'rouge-l': {'r': 0.4, 'p': 0.46153846153846156, 'f': 0.4285714235969388}}",0.525073907,0.272727273,0.428571429,0.712582588
0.750706255,0.5,0.710491538,0,1,4.169925001,0.81191051,"{'rouge-1': {'r': 0.7058823529411765, 'p': 0.6666666666666666, 'f': 0.6857142807183674}, 'rouge-2': {'r': 0.625, 'p': 0.5882352941176471, 'f': 0.6060606010651974}, 'rouge-l': {'r': 0.35294117647058826, 'p': 0.3333333333333333, 'f': 0.3428571378612245}}",0.856853144,0.52173913,0.685714286,0.85803616
0.919071972,0.333333333,0.72276938,0,1,4.136842188,0.940744281,"{'rouge-1': {'r': 0.6363636363636364, 'p': 0.7368421052631579, 'f': 0.6829268242950625}, 'rouge-2': {'r': 0.4230769230769231, 'p': 0.4782608695652174, 'f': 0.44897958685547695}, 'rouge-l': {'r': 0.5909090909090909, 'p': 0.6842105263157895, 'f': 0.6341463364901846}}",0.756278366,0.518518519,0.682926829,0.852889061
0.92756635,0.2,0.210306302,0,0,4.031401845,0.157746941,"{'rouge-1': {'r': 0.3181818181818182, 'p': 0.3684210526315789, 'f': 0.34146340966091615}, 'rouge-2': {'r': 0.09523809523809523, 'p': 0.07692307692307693, 'f': 0.08510637803531039}, 'rouge-l': {'r': 0.3181818181818182, 'p': 0.3684210526315789, 'f': 0.34146340966091615}}",0.345054793,0.2,0.333333333,0.54325223
0.878296077,0.75,0.859585762,0,0,4.702564514,0.629390717,"{'rouge-1': {'r': 0.2692307692307692, 'p': 0.2413793103448276, 'f': 0.25454544956033065}, 'rouge-2': {'r': 0.07407407407407407, 'p': 0.05714285714285714, 'f': 0.06451612411550506}, 'rouge-l': {'r': 0.19230769230769232, 'p': 0.1724137931034483, 'f': 0.181818176833058}}",0.508012189,0.145833333,0.254545455,0.606943786
0.737084687,0.75,0.46438244,0,1,2.584962501,0.811934829,"{'rouge-1': {'r': 0.7142857142857143, 'p': 0.8333333333333334, 'f': 0.7692307642603551}, 'rouge-2': {'r': 0.6666666666666666, 'p': 0.8, 'f': 0.7272727223140496}, 'rouge-l': {'r': 0.7142857142857143, 'p': 0.8333333333333334, 'f': 0.7692307642603551}}",0.6879855,0.625,0.769230769,0.832195044
0.911605954,0.2,0.855814159,0,1,4.418157288,0.887268543,"{'rouge-1': {'r': 0.6086956521739131, 'p': 0.6086956521739131, 'f': 0.6086956471739131}, 'rouge-2': {'r': 0.2962962962962963, 'p': 0.2962962962962963, 'f': 0.29629629129629637}, 'rouge-l': {'r': 0.43478260869565216, 'p': 0.43478260869565216, 'f': 0.43478260369565225}}",0.716060063,0.424242424,0.595744681,0.859446526
-0.108838312,1,0.880814731,1,0,4.142664356,0.275192529,"{'rouge-1': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}, 'rouge-2': {'r': 0.058823529411764705, 'p': 0.05555555555555555, 'f': 0.05714285214693921}, 'rouge-l': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}}",0.372886633,0.133333333,0.235294118,0.395980626
0.895064294,0.166666667,0.637709737,1,0,4.221928095,0.965088665,"{'rouge-1': {'r': 0.7894736842105263, 'p': 0.7894736842105263, 'f': 0.7894736792105265}, 'rouge-2': {'r': 0.5789473684210527, 'p': 0.5789473684210527, 'f': 0.5789473634210527}, 'rouge-l': {'r': 0.7894736842105263, 'p': 0.7894736842105263, 'f': 0.7894736792105265}}",0.84015611,0.652173913,0.789473684,0.960363328
0.981350958,0.142857143,0.588224292,1,1,4.606739354,0.460950017,"{'rouge-1': {'r': 0.391304347826087, 'p': 0.36, 'f': 0.3749999950086806}, 'rouge-2': {'r': 0.045454545454545456, 'p': 0.038461538461538464, 'f': 0.04166666170138949}, 'rouge-l': {'r': 0.34782608695652173, 'p': 0.32, 'f': 0.3333333283420139}}",0.380516874,0.230769231,0.375,0.531897008
1.092319727,0,0.831783116,0,1,3.773557262,0.746156216,"{'rouge-1': {'r': 0.7857142857142857, 'p': 0.7857142857142857, 'f': 0.7857142807142857}, 'rouge-2': {'r': 0.4666666666666667, 'p': 0.5, 'f': 0.4827586156956005}, 'rouge-l': {'r': 0.7142857142857143, 'p': 0.7142857142857143, 'f': 0.7142857092857143}}",0.793178628,0.647058824,0.785714286,0.867118716
1.123570442,0,0.268316597,0,0,4.209867122,0.757316947,"{'rouge-1': {'r': 0.5263157894736842, 'p': 0.5, 'f': 0.5128205078238003}, 'rouge-2': {'r': 0.21052631578947367, 'p': 0.16666666666666666, 'f': 0.18604650669551123}, 'rouge-l': {'r': 0.42105263157894735, 'p': 0.4, 'f': 0.4102564052596976}}",0.522757279,0.344827586,0.512820513,0.679823518
1.131224632,0,0.961033881,1,1,4.720049961,0.90978992,"{'rouge-1': {'r': 0.5833333333333334, 'p': 0.5185185185185185, 'f': 0.5490196028604384}, 'rouge-2': {'r': 0.23076923076923078, 'p': 0.21428571428571427, 'f': 0.22222221722908106}, 'rouge-l': {'r': 0.5416666666666666, 'p': 0.48148148148148145, 'f': 0.5098039165859286}}",0.668488522,0.378378378,0.549019608,0.826078475
0.859243572,0.4,0.72568351,1,1,4.32385619,0.929822981,"{'rouge-1': {'r': 0.5652173913043478, 'p': 0.6190476190476191, 'f': 0.5909090859194216}, 'rouge-2': {'r': 0.28, 'p': 0.2916666666666667, 'f': 0.28571428071636823}, 'rouge-l': {'r': 0.5217391304347826, 'p': 0.5714285714285714, 'f': 0.5454545404648761}}",0.626782872,0.419354839,0.590909091,0.845940113
0.943154037,0.6,0.749965608,0,0,4.444187892,0.597552538,"{'rouge-1': {'r': 0.4117647058823529, 'p': 0.2916666666666667, 'f': 0.341463409779893}, 'rouge-2': {'r': 0.21052631578947367, 'p': 0.14285714285714285, 'f': 0.17021276114078782}, 'rouge-l': {'r': 0.29411764705882354, 'p': 0.20833333333333334, 'f': 0.2439024341701369}}",0.34064585,0.166666667,0.285714286,0.61167562
-1.196664333,0.75,0.643021524,0,0,4.37366069,0.910399795,"{'rouge-1': {'r': 0.5172413793103449, 'p': 0.6818181818181818, 'f': 0.5882352892118416}, 'rouge-2': {'r': 0.3225806451612903, 'p': 0.4166666666666667, 'f': 0.3636363587173554}, 'rouge-l': {'r': 0.5172413793103449, 'p': 0.6818181818181818, 'f': 0.5882352892118416}}",0.721778276,0.416666667,0.588235294,0.888559937
0.852483094,0.4,0.948761821,0,1,4.247927513,0.883385003,"{'rouge-1': {'r': 0.5625, 'p': 0.47368421052631576, 'f': 0.514285709322449}, 'rouge-2': {'r': 0.26666666666666666, 'p': 0.2222222222222222, 'f': 0.24242423746556482}, 'rouge-l': {'r': 0.5625, 'p': 0.47368421052631576, 'f': 0.514285709322449}}",0.593582581,0.346153846,0.514285714,0.849734485
0.884416044,0.5,0.899325907,0,0,3.725480557,0.895996869,"{'rouge-1': {'r': 0.8461538461538461, 'p': 0.7333333333333333, 'f': 0.7857142807397959}, 'rouge-2': {'r': 0.7857142857142857, 'p': 0.6470588235294118, 'f': 0.709677414401665}, 'rouge-l': {'r': 0.8461538461538461, 'p': 0.7333333333333333, 'f': 0.7857142807397959}}",0.764064789,0.647058824,0.785714286,0.907555342
-0.20824717,0.583333333,0.62238121,0,1,3.93213804,0.575613499,"{'rouge-1': {'r': 0.35294117647058826, 'p': 0.375, 'f': 0.363636358640955}, 'rouge-2': {'r': 0.11764705882352941, 'p': 0.1111111111111111, 'f': 0.11428570928979613}, 'rouge-l': {'r': 0.35294117647058826, 'p': 0.375, 'f': 0.363636358640955}}",0.545322614,0.214285714,0.352941176,0.763396263
0.885881722,0.1,0.373836905,0,0,4.694019357,0.535671294,"{'rouge-1': {'r': 0.5384615384615384, 'p': 0.5185185185185185, 'f': 0.5283018817942329}, 'rouge-2': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}, 'rouge-l': {'r': 0.5384615384615384, 'p': 0.5185185185185185, 'f': 0.5283018817942329}}",0.53146035,0.358974359,0.528301887,0.71294719
1.096048594,0,0.878518224,1,0,4.221928095,0.748932838,"{'rouge-1': {'r': 0.29411764705882354, 'p': 0.2631578947368421, 'f': 0.2777777727932099}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.23529411764705882, 'p': 0.21052631578947367, 'f': 0.22222221723765442}}",0.474804931,0.161290323,0.277777778,0.64303261
0.818499982,0.75,0.214346662,0,0,4.892702173,0.788834512,"{'rouge-1': {'r': 0.4857142857142857, 'p': 0.4857142857142857, 'f': 0.48571428071428574}, 'rouge-2': {'r': 0.23255813953488372, 'p': 0.22727272727272727, 'f': 0.22988505247192506}, 'rouge-l': {'r': 0.45714285714285713, 'p': 0.45714285714285713, 'f': 0.45714285214285716}}",0.636487615,0.320754717,0.485714286,0.791948855
0.791913688,0.5,0.140907094,0,1,3.892407119,0.798242211,"{'rouge-1': {'r': 0.5882352941176471, 'p': 0.625, 'f': 0.6060606010651974}, 'rouge-2': {'r': 0.4444444444444444, 'p': 0.4444444444444444, 'f': 0.44444443944444445}, 'rouge-l': {'r': 0.5882352941176471, 'p': 0.625, 'f': 0.6060606010651974}}",0.646314023,0.434782609,0.606060606,0.852208734
1.103025436,0,0.366333961,0,0,3.121928095,0.550106525,"{'rouge-1': {'r': 0.13333333333333333, 'p': 0.2222222222222222, 'f': 0.1666666619791668}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.2222222222222222, 'f': 0.1666666619791668}}",0.187866886,0.090909091,0.166666667,0.624593198
